user_id,attend,maybe,declined
1033299146691577,1035314519836199,,1647507122170549
794459083996039,,,874334249323234
466084976932219,,,505404526303554
1034991763218780,,,1017645984963730
1638567079728881,1094343180578474 499879156840400,,1595718864010301
1663875783892239,,,905008766246226
1515415302104664,,,905008766246226
1685243791615697,,,147933212231456
10200947292281187,,,1653481344921139
10204021317252683,1674987226048875,728667207277026 1162044413810114,499879156840400
452780878246623,,,148966468795177
1942227186002420,,,1492874717709061
1087073301305467,,,1674987226048875
462971990578288,,,1640326062879659
1492596401046346,,,905008766246226
1646679295588625,,,1722593361302843
10153629668427559,,,886099961445115
1213768135305306,,,1632599073621622 736854409753137
155361098153682,,,587786681361995
855635704553308,,,1048580948520263
1652573174995953,,,499879156840400
419334761598693,,,1653481344921139
1710067559228216,,,905008766246226
1528876334093209,,,905008766246226
1126406020705109,,,311755245655422
1503226276673556,,,964558963605182
921076304612052,,,1648052285418189
915848675197397,1647507122170549,,919883004725577
965761530153034,,,423717384415158
10153715353141730,,,994105733994799
837442496373052,,,874334249323234
529089833915812,,,905008766246226
10154353438179992,,,311755245655422
831740760277073,,,905008766246226
10203910083591497,,,758846707577663
1511269362505619,905008766246226,,906526716092147
860832324013968,,,361826890689198
10153695602244361,,,886099961445115
723701724441165,,,905008766246226
1673350539588709,143844432640742,,736854409753137
1036232943065371,,,1631310107158147
10153937963667313,,,623228254478204
756189144486709,,,197038423962760
1514856688842111,570911803060678,,448681385319878
541521329356717,,,425697107630544
10154317437778765,,665950596841543,423717384415158
1524375844553503,,,1094343180578474
1070943962923790,,,1624545187788362
10153656930796480,,,1632599073621622 311755245655422
1021159534573250,,,892649937474491
10203717077606245,,,874334249323234
10153064743011991,,,1519010425083454
1688085481467952,,,455637751283813
10206620519643997,1640441632884917,,311755245655422
1112671885409591,,,1490608407901635
1090747237603752,,,1557137024539335
10153790544934322,,,1465104253792971
1652132228373872,,,311755245655422
1020116598008366,,,1624545187788362
1525640571082391,,,496036427268213
929020887133166,,,1521719851485619
1767798210114524,,,311755245655422
627108137429631,,,886398668123104 1530136120643016 1659631944249503
1697083117180130,,,857622540975972
567981623351795,,,1632599073621622 311755245655422
774059456039464,,,505404526303554
811512615624581,,,931046223653785
978837362154438,,,905008766246226
10153264358590949,1507447266249110 117378128624899,,587786681361995
10153147538026345,,,311755245655422
930813820289737,,,1420029494955927
1040413146022761,,,978023902255856
819028428203586,,,906260389439210
707204589416195,,,189186581416344
1788600444708285,,,942502089120677
10205443065216639,,,1591204524467956
10104799634585697,905008766246226 192596887742760 1163434467004393 494764264037412 617788491694733,,1500362113591255 541361516018697 311755245655422 141783372845728 505814529591768 148966468795177
10205493582720537,,,311755245655422
1675306119376481,,,1691219434441644
1100224643322953,,,856704631068589
1160643127297687,934528249967335 995025613883488,856704631068589,1635747950032736
572923006197083,,,1607843346160408
601892846381,1632599073621622 874835075904840 863818937066030 411662922360897,482838738558603 632343673535086,1477651862560133
1532528633728146,482838738558603,,1621257701440717 311755245655422
10156275080000191,,,1634811676806312
1732599880303721,1676855795934448 482838738558603 1647507122170549,,1621361011463261
784029055077213,,,1595718864010301
1055810671104708,,,919883004725577
10206075656984390,,,825881260800727
953271934722704,,,1484609308508052
717553501713711,,,795999260515174
753117978126921,,,423717384415158
1671179196457614,1663023173954359 994105733994799 1514772282153569 892525794172238 147933212231456 361826890689198 406829072835666 587786681361995 796359963823801 157307111289538 494764264037412 1507447266249110 617788491694733 1708970406004977 511804775649731 1656401337951247 553707154776476 148966468795177 519090021584170 795999260515174 1162044413810114 631265380347638 1647507122170549 411662922360897 117378128624899,738555442944145 995025613883488 192475747754735 1660504720886715 1651077358490304 1658552184361587 1722593361302843 1631223837143296 1648052285418189 1654035388177889,920532884705447 446205618897286 1006657816062381
1639071173011250,,,311755245655422
540086486147909,117378128624899,,1484609308508052
553507201469953,,874835075904840,471379523018564 553707154776476
170585356628115,1059089314115526,441791196018550,1653481344921139
937291383024458,,,910529609036509
952174868184990,,,1653481344921139
429250360603283,,,825881260800727
10153724680079417,,,311755245655422
10153618483471084,,,311755245655422
548560235294218,,,874334249323234
1103234013028706,,165288087155118,825881260800727
1634413363487631,,,311755245655422
1173623009334406,,,311755245655422
2122435711230469,1647507122170549,,905008766246226
423102024553551,,,800361323357823
962552643805759,,,1719877178240884
701641283305598,361826890689198 117378128624899,,499466390227177
197188137285527,,,538279132989832
176102656070410,,,905008766246226
10203731965058808,,,311755245655422
509355212579754,1514772282153569 631265380347638,,692497527518304
900499993367146,553707154776476,,1635747950032736
873849532683079,,,1641671362774614
1665111010439968,,,905008766246226
1652770688304597,,,1658552184361587
10208140703017332,,,491548331013231
520583818106432,,,587786681361995
615187028619667,,,1624545187788362
10203665159467830,,,545198285638570
1954490401443714,,1647507122170549,527385800759438
1928664107358105,,,892649937474491
1731344087087463,,,1653481344921139
1022266124502898,,,1653481344921139
1053355048022741,,,892649937474491
10156257019460203,905008766246226 1517636418547610 482838738558603 2111249605680682 494764264037412,1632599073621622,311755245655422
10156476182790413,,,311755245655422
1922536787970818,,,311755245655422
200289296970995,,,905008766246226
332485086922253,,,600827433383056
10153961745772985,,,1591204524467956
539170756240722,,,892649937474491
415920168601863,,,542668749205988
10154171774299879,,,736854409753137
847869535310277,,,1519010425083454
584935861658063,,,1097659073578691
10153227547131200,,,922971211103579
948267261894652,,,1695189700704438
10208500306852095,,,482838738558603 393788524162895
1073190439387894,,,905008766246226
10203846698568374,,,762028467236161
10154344055787388,,,736854409753137
10203798575279820,,,455637751283813
462911530559985,,,892649937474491
10206496542305784,,,1537877016467620
1525475074431099,,,1653481344921139
1530717797249226,,,1635747950032736
3251188202988,,,1477651862560133
10153429536608547,,,922971211103579
970547536351028,,,117378128624899
727989417345542,,,311755245655422
10207284971017534,,,311755245655422
1524518177872902,874835075904840 1521719851485619 482838738558603 494764264037412,1024404200913038 1035314519836199 631265380347638,311755245655422
482008251999460,,,905008766246226
1374234429257474,735077243302720 1699270880286806 1633057173615681 874835075904840 1674089026164377 436888249849609 905008766246226 925268004218508 692497527518304 864041886997217 398686067005910 482838738558603 1642998415970980 545198285638570 1862289050664286 736854409753137,541361516018697 502407396600024 1151740234853898 1300065630019579 1229112313782698,1632599073621622 1621257701440717 311755245655422
10153369946711647,,,311755245655422
200418996958256,,,1640326062879659
10154356179138574,,,1477651862560133
1077463525610735,,,905008766246226
905683209486230,,,905008766246226
1836682609891355,,,905008766246226
10205101821377132,,,892649937474491
1531528503832739,1736114333285649 587786681361995 874334249323234 1647507122170549,905008766246226,1676855795934448
543364529154182,1650760668536515 587786681361995,,471379523018564
551463498353011,920532884705447 921247657930940 587786681361995 157307111289538 117378128624899,738555442944145 1502150523415752 983628185032105,407965239373341
561624677323343,,,372325806279445
10153701266282305,,,623228254478204
978561395542691,,,1591204524467956
10203601557958912,738555442944145,,736854409753137
10153123074286916,905008766246226,,311755245655422 736854409753137
1526059644381753,,,542668749205988
743606532410405,,,1653481344921139
907238496058623,,,942502089120677
130832567282135,,,905008766246226
1642798505986655,,,883542348401279
890976404303819,,,1632599073621622
1731152853772438,,,1006657816062381
10203961225111125,,,857622540975972
1114293208605683,905008766246226 482838738558603,1862289050664286,311755245655422 736854409753137
672900186180097,,,905008766246226
1717039831865766,,,311755245655422
10206961265324592,1663023173954359 1650760668536515 537514949731000 2111249605680682,905008766246226 631984013611089,818042981641643
493514517496425,,,1024496687595216 1683213978558267
1181216598559768,,,311755245655422
751197208359720,,,631265380347638
212202229111330,,,1656401337951247
1199084146774991,,,800361323357823
10205193771790585,,,311755245655422
10208526421027827,,,1591204524467956
560886927401926,,,1640326062879659
10208028630656176,,,430795103770759
185349771810089,,,905008766246226
1529397897374701,,1723582064530645,623909384417183
897805273621867,1514772282153569 1653992801547099 557425051079579 429444030594966 157307111289538,147114455645070 1723028394595042,424468137738057
435399619979808,,,1560166957556972
188955458113326,,,942502089120677
709472442522761,,,506193636215894
10205749295076513,1635747950032736 311755245655422 482838738558603,587786681361995,1653481344921139
1084579628232605,,,942502089120677
1522997201344341,494764264037412,,411662922360897
1659498794337680,,,1695189700704438
1647996678789339,,,1624545187788362
1524336414547732,,,1405085129821337
479608112223794,1517636418547610 1647507122170549,,608762552594198 455637751283813
603811869756894,,,1653481344921139
10153697997033418,1672166549701268 1635667590055386 1660504720886715,,1483723631934208
523444444495906,,,904360302946503
664552743686601,527385800759438,,874334249323234
1525851197728951,,,905008766246226
932652320155408,,,905008766246226
144928765867622,,,905008766246226
1655737218018229,,,311755245655422
535285936629682,,,1607843346160408
749381708501927,,1656401337951247,1653481344921139
939794892736651,,,892649937474491
10153829781315159,,,1468796560095962
715958218539421,,,542668749205988
1683420101945209,,,1097659073578691
1672645412978247,,,403409569850856
1491784547792249,,,1481083745533238
787826024696315,,,874334249323234
911467018939448,,,825881260800727
1531810707110125,,,830956830352088
10208338625809725,,,311755245655422
972983536093619,,,250309228458366
965950440112978,,,715990218523326
799289126847583,,,905008766246226
1515390492120972,,,980751665296335
876624809112443,,,795999260515174
10152815809102824,,,1405085129821337 800361323357823
1108414329169867,,,825881260800727
10153740896094410,436888249849609 1528507317470530,,398686067005910
10156238330195463,,,800361323357823
10205035444473889,1650760668536515 905008766246226 424468137738057 1517636418547610 877417562306505 406829072835666 471379523018564 875491222558206 904360302946503 631265380347638 117378128624899,1514772282153569 1647213525551952 436888249849609 920532884705447 147933212231456 2147949678679083 1723028394595042 995025613883488 192475747754735 1521727101485445 979761405403606 414057348785375 901441069942273 587786681361995 1658552184361587 1643243845945814 134204513609045 1674987226048875 1913467532211684 1105684389456261 796359963823801 157307111289538 1712903448943953 736325763177454 1507447266249110 931755086907392 1708970406004977 511804775649731 133798883645899 874334249323234 890966060986998 1676521435919011 910059795737600 775060535938975 1647507122170549,857622540975972
1658195271101187,,,372325806279445
1505570299770767,1667371076875337 527385800759438 426995257494915 427989960731914 905008766246226 326413324149212 424468137738057 2147949678679083 934528249967335 1676855795934448 465988266906746 1035314519836199 406829072835666 857622540975972 587786681361995 975449605847497 1640768362814765 931978370186855 157307111289538 1712903448943953 1708970406004977 511804775649731 1097525770265879 874334249323234 553707154776476 983628185032105,,906526716092147
1664310303858042,,,1634811676806312
770329003113048,,,1648052285418189 608762552594198
1660074527604228,,,905008766246226
1223677590982551,,,587786681361995
10204085042284881,,,423717384415158
1276995712317905,,,1468796560095962
1019915158071050,311755245655422,,905008766246226
10153116871801993,,,1477651862560133
10205338813606611,,,1632599073621622
527735824062135,,,311755245655422
1014470611943026,,,735077243302720 825881260800727 311755245655422
10153819812994312,,,423717384415158
708991595898350,,,1560166957556972
173773092972268,,,857622540975972
525530284269395,,,184997641682726
528896190606753,,,1653481344921139
645643102243128,,,905008766246226
999738953382892,,,1640326062879659
725094104287295,905008766246226,,424468137738057
1666024440349375,,,448681385319878
1580493782171278,,,1621257701440717
1530403943945127,,,942502089120677
416837001835248,,,1691219434441644
1663421403927875,,,372325806279445
220441901620326,,,535978726569411
432022163659321,697751497029151,,905008766246226
1654118014858993,,,727351294066130
10153418694643541,,,623228254478204
724930627640333,,,939638432739841
10153671326495661,,,736854409753137
1522610754717324,,,725340260922835
10207583457921744,,,1632599073621622
1917335871825576,1507447266249110,,1006657816062381
432140080314754,,,825881260800727
492774664236292,,,608762552594198
204187226582472,,,919883004725577
1522820411375453,,,892649937474491
10153077581956548,,,311755245655422
1656925051248941,,,905008766246226
986452738044838,,,372325806279445
10203566516204054,,,1591204524467956
10154583828874625,,,721108484687936
508985662609098,919883004725577 1004501272934293,,1516028465387070
1111104895568430,,,800361323357823
465588176959672,,,406829072835666
172322249785718,,,1595718864010301
881885921930534,,,1094343180578474
4428533268563,141783372845728 180347198968408 482838738558603 617788491694733 1477651862560133,1052922628086084,311755245655422 886099961445115
459968867524579,,,905008766246226
10205253793405723,537514949731000 587786681361995 1647507122170549,920532884705447 2111249605680682,1632599073621622 311755245655422
1664699707138250,,,311755245655422
959928110741401,,,430795103770759
1227648127252080,,,1640326062879659
195659530773207,,,736854409753137
739767309489588,,,1648052285418189 608762552594198
438996152960305,,,197038423962760
10201083960698434,,,800361323357823
172926609727328,,,736325763177454
861042833993003,,,905008766246226
10153788456864187,,,449208315279813
1500139173623247,,,905008766246226
10153745167104138,414057348785375 1647685948816343 1709634665938326 1640768362814765 1254733711210840,,1635747950032736
1678413505776102,,,1643527149195696
10205465147493494,,,1077965492215167
1644823795792459,,,631265380347638
472731539593721,,,874334249323234
423928964461157,,,448681385319878
898308576884472,471379523018564,482838738558603 494764264037412,1621257701440717
583435895137328,,,1483723631934208
1099904320021623,,,728667207277026
10156246081855103,,,423717384415158
10153073728452084,,,1632599073621622
10203849354114037,,,1648052285418189 608762552594198 455637751283813
575628315923310,,,892649937474491
1522762604701891,1648052285418189,,1632599073621622 1621257701440717
193144291022781,,,905008766246226
1657878591153955,,,1468796560095962
1486545871652760,,,1632599073621622
473375266200306,,,372325806279445
540399449470139,,,1552412775048787
10156268901970316,,,1520378681616309
916455025090955,,,608762552594198 455637751283813
926831110685953,,,800361323357823
10153069189341076,905008766246226 192596887742760 482838738558603 2111249605680682 758846707577663,625905840883347 199405303727652 1517636418547610,1621257701440717 311755245655422
1230255826990305,,,608762552594198
1080501755307498,,,736854409753137
1085075044836042,1483723631934208,,1632599073621622 825881260800727 311755245655422
1644237142515140,,,1420029494955927
803644749762940,,197038423962760,1669437033340250
1523794734605594,,,406829072835666
10206436044437339,,,1723582064530645
504402396387529,,,874334249323234
1064172973626649,,,1477651862560133
1732374733663361,,,1560166957556972
564350177046572,,,983628185032105
1649835905290760,,,311755245655422
209551522711420,,,455637751283813
10153456484989160,,,311755245655422
1032192653511286,,,1632599073621622 311755245655422
1092611297429622,147933212231456 1672166549701268 2111249605680682,,1647507122170549
579804198842422,,,424468137738057
819923948117814,,,608762552594198
171774223172421,,,905008766246226
1723280921235084,,,874835075904840 905008766246226 406829072835666 857622540975972 471379523018564 482838738558603 736854409753137 411662922360897
496016390562646,,,403409569850856
760971537379603,,,905008766246226
996172563778001,,,1621361011463261
1528421114145608,,,1477651862560133
1710921289137672,,,372325806279445
740975973328,825881260800727 426995257494915,311755245655422 1708970406004977 940016226073543,1632599073621622
1716887061868237,,,1653481344921139
208510556148154,,,822077791243799
1524748521177748,,,184997641682726
497343593759361,587786681361995 1647507122170549,,631265380347638
10207445013219556,587786681361995,,800361323357823
1071595349538484,,,1658552184361587
1035820873106168,,,482838738558603
10153906886406282,,,311755245655422
1685464921696946,,,905008766246226
995846857127882,,,923560931071519
10207733684161313,,,311755245655422
1724704304429291,,,595595830581398
585779854907360,,,184997641682726
1731743847055680,,,587786681361995
574364302717916,,,905008766246226
10205438243658409,,,311755245655422
193663867644133,,,905008766246226
10153120567147077,,,311755245655422
197301183939477,,,857622540975972
185652948449631,424468137738057,,1683213978558267
1685913554955545,,,372325806279445
475905092615401,,,795999260515174
10154375893169240,,,311755245655422
569847879836272,,,455637751283813
10100391680855704,617788491694733,,311755245655422
1000882009969541,,,406829072835666
10153854603724905,785083881617402,1633057173615681 617788491694733,825881260800727 311755245655422
1238929142791046,,,892649937474491
493406980842135,,,1640326062879659
726380937497714,,,1647507122170549
10208154893406931,,,311755245655422
1513785032254079,,,1643381175903642
1660755217527337,,,1647784098809527
201079733563212,,,2147949678679083
541110812721540,,,147933212231456
940755689311545,,,892649937474491
965851983485006,,,608762552594198
10207533284151383,,,311755245655422
730744047027866,728667207277026,,545198285638570
1702747429937120,,,505404526303554
521904131297827,,,1626927544222999
978623682208892,,,905008766246226
932218020187998,,,892649937474491
1122746687743924,,,311755245655422
543141342510687,,,1094343180578474
1085860751466888,,,1663023173954359
1041866635845660,,,800361323357823
10153466377644340,,,922971211103579
1661619397449010,,,905008766246226
742625059215692,,,975449605847497
662706963868448,,,1514772282153569
196452637358505,,,905008766246226
784869594957818,721108484687936,,1632599073621622
540376839445746,,,822077791243799
419311908273798,,,747267515322948
10201149572619599,,,361826890689198
10153574709628673,,,1164280260255705
1730058080561406,,,431581403704434
531374183695090,,,921743211214812
10203704441891210,,,499879156840400
1016853251687384,,,1591204524467956
1096370420381917,,,1044168592280224
543690892448881,,,311755245655422
873471026094194,,,825881260800727
1086872921353026,,,1631310107158147
1117527404925966,180347198968408 398686067005910 736854409753137,1633057173615681 617788491694733,1676521435919011
538422219649844,,,942502089120677
865557330227595,,,1560166957556972
10208038782985842,,,736854409753137
996185363753947,,,372325806279445
10208356161090426,,,1477651862560133
876844539095654,,,1635747950032736
1521045874874031,,,1635747950032736
10208285113427751,1653481344921139 874835075904840 482838738558603 148966468795177 411662922360897,939497092798943 1136662996361958,1632599073621622 1621257701440717 311755245655422 736854409753137
1225398450809975,,,1405085129821337
1676909692555719,1595718864010301 1094343180578474,,905008766246226
573618119453768,1647507122170549,,906639566051815
1674340239479326,,,1097659073578691 1749003568652441
146301942397155,,,1097659073578691
10205144700390771,,,541361516018697
10207343950453482,,,1537877016467620
1069098213109763,,,117378128624899
10156235542625316,1699270880286806 874835075904840 925268004218508,1024404200913038 420322011496986 141783372845728 487623601362936 1862289050664286,1621257701440717 311755245655422 736854409753137
1512237235741420,,,1660552524216133
10205345349489314,,,1405085129821337
1528987930754662,,,905008766246226
10153396907608681,1656401337951247,587786681361995 874334249323234,818042981641643
1011368302258548,,,1560166957556972
955249781205636,,,1108946245804839
903478453078599,,,1653481344921139
786619171483581,,,553707154776476
10206453112459619,,,311755245655422
1676765055894380,,,905008766246226
768138003332747,,406829072835666,905008766246226
1120013184676738,,,825881260800727
748408631959210,,,427770110749644
710188555778402,,,1640326062879659
952946781427443,,,825881260800727
10207074863563614,,,1640326062879659
539920759517017,,,1006657816062381
199198447081961,,,464495213732121
1662913757327334,,,919883004725577
1078534872186495,,,1468796560095962
1484538335188405,,,1517238981930295
1684966988456704,,,403409569850856
1515507908775725,,,906401222748379
765974426865359,537514949731000,,1560166957556972
1537611776563357,,,1621361011463261
10207197615272785,,,795736280537475
10206846877424368,,,311755245655422
10153385858353802,,,1537877016467620
981125101947603,,,1591204524467956
746678892143630,705312679603964 398686067005910,,736854409753137
527545037407036,,,455637751283813
1832315573661656,,,919883004725577
10207040873553346,,,147933212231456
140456752984131,,,905008766246226
417424841797125,,587786681361995,1647784098809527
553457198139279,,,825881260800727
1659386354315376,,,311755245655422
10153784615104583,,,886099961445115
10154423568818289,,,156832861335620
1521804804812570,,,311755245655422
10205322510687727,,,250309228458366
10208201406894577,,,545198285638570
1211553928859682,,,1653481344921139
514318078736167,,,542668749205988
10103678529055115,398686067005910 736854409753137,,311755245655422
10104793936519593,,,1629089714006339
568103986670873,,,361826890689198
1055866687765901,,1647507122170549,424468137738057
777769842368556,,,800361323357823
1163131260381083,,,117378128624899
10205201617307255,,,1490608407901635
1071895196157032,,,423717384415158
10201092466870406,,,1653481344921139
1081830911841551,,,892649937474491
533821273440514,,,372325806279445
1005685416163660,,,1630899993845932
990507767675412,,,1632599073621622 311755245655422
507389206133447,,,1557137024539335
10153737970540320,758846707577663,,482838738558603
167167726970694,,,905008766246226
910563062388177,,,892649937474491
185158021829061,,,1097659073578691
10156316756530014,,,311755245655422
1021891211166495,,,905008766246226
10153693674575180,,,311755245655422
10156281717000611,,1635747950032736 406829072835666,423717384415158
10205379670310707,,,922971211103579
921808511207791,,,423717384415158
10153187405772797,,,736854409753137
10153852108385984,874835075904840 714537595342870 482838738558603 758846707577663,,1699270880286806
814992948645918,455637751283813,,608762552594198
931000866968208,,,1647507122170549
1488065418169707,,,886099961445115
10205316523419178,,,311755245655422
909141609167870,,,1591204524467956
10105214358505785,,,736854409753137
10153291391166818,,,1477651862560133
536390829858959,,,874334249323234
10206682952131322,,,677952745575695
186575571687204,,,1035314519836199
181271538886791,,,1595718864010301
1528212867502910,,,189292908073143
10206460294638585,413613492176268,,361826890689198
10153863024839171,,,423717384415158
475437169313279,,,311755245655422
184562078556754,,,905008766246226
1085890578121928,,,455637751283813 795999260515174
10205951394280857,,,608762552594198 455637751283813 795999260515174
975440265555,,,311755245655422
912542902134613,,,1653481344921139
10204977186061471,,,1653481344921139
10201035515087765,,,921743211214812
10103413684860267,1632599073621622 874835075904840 665950596841543 905008766246226 1024404200913038 785083881617402 141783372845728 770446929732029 1521068511540029 180347198968408 482838738558603 921743211214812 1640441632884917 545198285638570 736854409753137 1676521435919011 985219994862772 1162044413810114 411662922360897,541361516018697 721688537965587 1638603683071537 1675390636081561 1151740234853898 1017664094920484 192596887742760 1521719851485619 1517636418547610 1521727101485445 1706173342932599 1653260184922609 1660504720886715 1532926813694297 505814529591768 528961267266179 878190755634253 2111249605680682 758846707577663 863818937066030 564214203736354 617788491694733 143844432640742 148966468795177 632343673535086,311755245655422
1206735669343825,,,1674089026164377
10207145959382561,,,311755245655422
10206275431537998,,,1632599073621622 1633057173615681 311755245655422 736854409753137
860523847396809,,,1663023173954359
10153734910925871,,,311755245655422
595963730541509,,,372325806279445
525978064224821,,,527385800759438
10153248928503339,,,482838738558603
10205173569360810,,,1632599073621622
10153887051133394,,,413613492176268
1506103523052010,,,905008766246226
10204318750923558,,,1477651862560133
1661144504124879,,,892649937474491
1516101228682777,,,939638432739841
10153759946457812,874835075904840 934528249967335 180347198968408 995025613883488 1660504720886715,,311755245655422
888500384532452,,,1632599073621622 311755245655422
1234625559887710,,,927075350720723
10153832177083413,,,1136662996361958
1093508850689883,905008766246226,,874835075904840
490069277839390,,,1661429304135978
972424262796610,,1513489878975889 199849900347668 1660504720886715 796359963823801,825881260800727
1514245572208183,,,1036612783035948
168237430195992,,,905008766246226
1654302598176866,,,372325806279445
10208259389584983,,,1490608407901635
10153118624712714,,,736854409753137
407487112794233,,,905008766246226
1235522096461547,905008766246226,,1676855795934448
10205774644030937,1632599073621622 420322011496986 482838738558603,,736854409753137
10153308807493716,,,311755245655422
1645824275699006,,,1621361011463261
800579586717479,,,344774822319519
528879777277639,905008766246226 1647507122170549,,1516517512002547
487882728066426,,,542668749205988
837179349728285,,995025613883488,1059847834033875
1663334620615778,,,1035314519836199
202005113466678,,,892649937474491
1024389797622050,,,1648052285418189 608762552594198 455637751283813
552287161606646,,,1667371076875337
10154487590670752,,,311755245655422
781111098664824,985906324765664,,856704631068589
1014737985250983,,,455637751283813
456491984556708,,,406829072835666
1655829738032771,,,1661242774134560
1529249490726644,,,905008766246226
546082508877070,,,905008766246226
454901954696266,,,825881260800727
203336960005272,,,117378128624899
994238667281733,,,1640326062879659
1214369291911815,,,1048580948520263
10156370917465160,1513489878975889,,311755245655422
10208774593028381,,,922971211103579
1945070999050769,,,471379523018564
1711025209128516,,,549624805200267
557029067782518,,,1048580948520263
10101296850209176,,,1477651862560133
1680921668795460,,,1405085129821337
924154557634502,,,117378128624899
10153298128546089,,,1477651862560133
1738153113079296,,,311755245655422
10208239813775024,199405303727652 482838738558603,,1621257701440717
1646447175636654,,,553707154776476
10206991375036133,,,455637751283813
514690545365253,,,825881260800727
10153129854445064,,,311755245655422
193927510944733,,,892649937474491
10207277969821908,,,311755245655422
436586999881869,,,874334249323234
1524264854562327,,537514949731000,818042981641643
1518060191838811,,,905008766246226
424547127740526,,,1640326062879659
10153325762238651,1663023173954359 505817212923414 1647213525551952 1513489878975889 1703776966504174 426995257494915 522359454596124 489692841197214 934528249967335 995025613883488 1634811676806312 192475747754735 199849900347668 1660504720886715 482838738558603 931978370186855 494764264037412 1701251846786746 519090021584170 441629796036509,1672166549701268,1632599073621622 857622540975972
1648151495447822,,,545198285638570
972842082773850,,,311755245655422
956813254385441,,,1420029494955927
875640059220235,1676329352608101 471379523018564,994105733994799 1647213525551952 1635747950032736 830956830352088 424468137738057 995025613883488 190853124587106 1658552184361587 1663241800631364 538279132989832 157307111289538 939638432739841 1712903448943953 1505314403101681 1708970406004977 1014810091916125 553707154776476 519090021584170 1621002981483264 910059795737600 983628185032105 914116092001142 1647507122170549,1634227493510358
1558513601059868,,,800361323357823
10208609532222306,,,250309228458366
1085268921497290,,,311755245655422
1671540206449819,,,906401222748379
1236184603063280,,,874334249323234
1527489020902594,,,1635747950032736
173025053047557,,,905008766246226
1706592399555929,,,406829072835666
444263522439492,,,1640326062879659
611350679013634,,,454615604712551
176717916010663,905008766246226,,942502089120677
856399977810488,,,1722593361302843
10156214828540697,,,311755245655422
1118952701456678,,,747267515322948
10153320044033546,,,311755245655422
862995923815423,,,455637751283813
1041063359287661,,,471379523018564
808572955921710,,,796359963823801
555363577948542,,,372325806279445
10204965174241513,,,311755245655422
873189856129644,,,455637751283813
10101524425067000,,,311755245655422
1034162696628901,1633057173615681 736854409753137,,482838738558603
10206151847854157,,,311755245655422
10156377585185128,,,311755245655422
1051915814838831,,,975449605847497
1674621342820973,,,1483086508637055
10206548573210267,,426995257494915 494764264037412,519090021584170
438813809637157,,,874334249323234
10207632939771966,,,1695189700704438
807619209364479,,,942502089120677 1722593361302843 117378128624899
10207968411550779,,,311755245655422
10153725501485050,,,420033614863551
870133659769664,,,1516517512002547
10205325196782475,1658388237753858 905008766246226 192475747754735,522359454596124 406829072835666,148966468795177
10153300345138014,,,171967523146277
1681362662077398,,,725340260922835
10153204812817483,,,1648052285418189
1529542377370060,,,857622540975972
704368429699117,,,942502089120677
10153771355133910,424468137738057 1672166549701268 1677137379195108 406829072835666 587786681361995 1660504720886715 983628185032105,,511804775649731 553707154776476
521828977984033,,,1653481344921139
939530629417985,,,441028849432114
1716067631948507,,,372325806279445
1077364628943004,,,825881260800727
1519357565048303,1656401337951247,,906401222748379
10156451354790438,,491548331013231,736854409753137
1529730777347721,,,905008766246226
895285083874232,,,1640326062879659
1057447404279710,608762552594198,1667371076875337 424468137738057 192475747754735 406829072835666 1658552184361587 983628185032105,311755245655422
10154308345602004,,,1537877016467620
463164850540974,,,874334249323234
1040268316024685,,,1653481344921139
1523731647943277,,,361826890689198
1630368857216035,,,978023902255856
1030151960382411,,,825881260800727
1211429782206506,,,1653481344921139
1630877480496408,,,311755245655422
1525341037789223,795999260515174,,905008766246226
900881323359137,587786681361995,,2147949678679083
648209948655588,,,1653481344921139
1653623908211247,,,665696516910156
10207013172500634,,,491548331013231 910059795737600
1520891648226879,,,189292908073143
759369147540373,,,928651557224644 573130449507448
878482972259342,,,905008766246226
1532112550434572,,1647507122170549,1653481344921139
946272878789191,,,910435195709879
1092256157453849,,,406829072835666
996987347028659,,,1633865473528494
10204707401874869,,,430795103770759
730904040344746,,,1595718864010301 1094343180578474
881300108652798,,,1648052285418189 608762552594198 455637751283813
567279536753932,,,311755245655422
452657548276116,,,448681385319878
176734086008112,,,905008766246226
10207043811432194,,,832878440162138
503057496540188,,,1595718864010301
625770800887951,,,608762552594198
960573764015890,,,311755245655422
802903476487457,,,471379523018564
753399624804071,,,372325806279445
711895618954668,,,800361323357823
702681333201551,,,570911803060678
10208692738218212,,,1653481344921139
1172775932751016,,,1591204524467956
143402776021266,,,905008766246226
1066807353343042,,,545198285638570
1228082680541466,,,1695189700704438
1626040337661665,,,795999260515174
1100037973348359,,,1477651862560133
1668554666761195,,,542668749205988
10156241081765147,,,482838738558603
10153707642892429,482838738558603 617788491694733 736854409753137,,311755245655422
1192930014055032,,,545198285638570
10205264265031192,,,311755245655422
432253470312554,,,1621257701440717
433106016883412,,,857622540975972
169066076779939,,,905008766246226
1847585042134416,587786681361995,,471379523018564
830299577088122,,,1516517512002547
1282076748484730,,,455637751283813
10153378570308892,541361516018697,,922971211103579 886099961445115
1014835831912362,,,311755245655422
209734409357590,,,906639566051815
10154287308605639,,,874835075904840 311755245655422
858547810928456,,,482838738558603
