user_id,event_id,interested
10153036546756065,311755245655422,0
10208340910744997,959475154113973,0
10206978400011836,192475747754735,0
10206978400011836,406829072835666,0
10206978400011836,1502150523415752,0
1702644453315789,857622540975972,0
10156300089540026,494764264037412,1
10156300089540026,736854409753137,1
10156300089540026,1640441632884917,0
10207672366704829,545198285638570,0
938017379602178,983628185032105,0
10153469216852326,482838738558603,1
10206978382791014,1507447266249110,1
10206978382791014,322719451185700,1
10206978382791014,1035314519836199,1
10206978382791014,406829072835666,1
10206978382791014,519090021584170,1
10206978382791014,117378128624899,1
10206978382791014,411662922360897,1
10206978382791014,494764264037412,1
10206978382791014,1660504720886715,1
10206978382791014,1048580948520263,1
658524084290365,311755245655422,0
774423032687329,1708970406004977,1
774423032687329,983628185032105,1
774423032687329,1621002981483264,1
774423032687329,1557137024539335,0
774423032687329,1647507122170549,1
774423032687329,914116092001142,1
10154340070478976,311755245655422,0
10154340070478976,1162044413810114,1
801762229970094,631265380347638,0
1160220767340121,311755245655422,0
10153077057480870,1162044413810114,1
10153889726104095,311755245655422,0
10156160096815417,736854409753137,0
10103665019982453,311755245655422,0
1117812354903564,995025613883488,0
10153414155979332,1483723631934208,1
792315844212379,311755245655422,0
1023447257719384,886099961445115,0
10105776015280959,886099961445115,0
10153418103018208,736854409753137,0
1131146363577308,482838738558603,0
10203712561374645,736854409753137,0
10156159371385136,311755245655422,0
10100975939607932,545198285638570,0
10204762759623220,489692841197214,1
10204762759623220,736854409753137,0
10204762759623220,180347198968408,1
10204762759623220,494764264037412,1
10204762759623220,1136662996361958,1
1711752042392356,1502150523415752,0
465285557008496,1094343180578474,0
545923715565297,455637751283813,0
629596410513960,545198285638570,0
629596410513960,406829072835666,0
629596410513960,857622540975972,0
1195082587175334,482838738558603,0
10153309254698182,311755245655422,0
620525598087604,553707154776476,1
10153074835782471,736854409753137,0
10153241169649562,511804775649731,1
1256847994341628,455637751283813,0
391092737732572,117378128624899,0
695354697267805,311755245655422,0
193754624296177,1118925088119512,1
618951234911737,311755245655422,0
10153540973966773,736854409753137,0
148998052123924,406829072835666,0
10153449271833547,736854409753137,0
10100716249358289,617788491694733,0
728217473950937,455637751283813,0
1933774673514598,1623749834542763,0
145146862512021,406829072835666,0
10208301347074705,311755245655422,0
511681472343567,117378128624899,0
10156232698925285,482838738558603,1
10203727369983905,1164280260255705,0
537264219770864,482838738558603,1
537264219770864,494764264037412,1
537264219770864,587786681361995,1
10208783139594915,758846707577663,1
10208783139594915,505814529591768,1
10208783139594915,1709634665938326,1
1019782471418374,311755245655422,0
1658824604379406,455637751283813,0
935364043224444,482838738558603,0
10208159321878990,311755245655422,0
10156277478135344,311755245655422,0
10153347130456656,311755245655422,0
10153796905577490,311755245655422,0
10201274147252560,886099961445115,0
1089320587808448,631265380347638,0
10153341944436733,736854409753137,0
10153341944436733,311755245655422,0
10156279881755254,564214203736354,1
10156279881755254,985219994862772,1
10156279881755254,545198285638570,1
10156279881755254,494764264037412,1
595728817247606,1094343180578474,0
10203547178159802,1651077358490304,0
10153695848459463,311755245655422,0
10153718803301505,910059795737600,0
1678959282341685,411662922360897,0
1658990147682340,1647507122170549,0
685049254964023,406829072835666,0
10153079736591856,1521719851485619,1
10153079736591856,915555705185172,1
10153079736591856,482838738558603,1
1538441289781325,406829072835666,0
145312465828851,406829072835666,0
10104399731544612,311755245655422,0
412435608967117,1094343180578474,0
10205258765295701,2111249605680682,0
523321261170667,1006657816062381,0
1664640053820529,1094343180578474,0
10156211845655532,545198285638570,0
723967424375574,736854409753137,0
991141957614069,736854409753137,0
1724862421077357,157307111289538,0
10153549016082025,564214203736354,1
10153549016082025,111872519182102,1
10153549016082025,758846707577663,1
774882792639072,922971211103579,0
1498669680429927,424468137738057,0
471414713043560,511804775649731,1
471414713043560,843714479079121,1
471414713043560,1647507122170549,1
571895329634509,533717493449855,0
493303654164502,503013489880764,1
852508308198772,1635747950032736,0
1118058101538378,800361323357823,0
1672679752977271,455637751283813,0
