event_id,owner,start_time,place_id
1526600467663466,123966167614127,2015-12-25T22:00:00+0700,108458769184495
1710798212475019,1539166866373813,2015-12-26T11:38:00+0700,1423312334572988
710550929046509,240936919190,2015-11-18T08:00:00+0700,108458769184495
637763486326266,1034413303276089,2015-12-01T09:00:00+0700,1034413303276089
1520074744979126,237264126418521,2015-11-28T16:00:00+0700,1407178659528966
764871663617846,1627940487422608,2015-11-29T08:30:00+0700,1627940487422608
995780907108446,181167338677219,2015-06-01T08:00:00+0700,108458769184495
464495213732121,10153779219149371,2015-11-21T15:00:00+0700,258001300956878
918871914872024,10208038887230767,2015-11-26T09:00:00+0700,480670765288447
538279132989832,306838532698248,2015-12-11T08:00:00+0700,138930529579191
250309228458366,744176092377786,2033-11-09T00:00:00+0700,269264116509402
1647213525551952,481222528625470,2015-11-17T18:30:00+0700,481222528625470
423717384415158,404155176321305,2031-08-30T19:00:00+0700,404155176321305
732668420104638,596278627099195,2020-12-31T00:00:00+0700,622680751148858
1514442105515513,975951202427047,2015-12-19T00:00:00+0700,450141978351270
833345673438906,171792106506663,2016-05-20T09:45:00+0700,249461628511853
527385800759438,516267698463038,2015-11-17T15:00:00+0700,155918314577453
608762552594198,118839014885300,2015-12-26T18:00:00+0700,118839014885300
448725071997866,86652794027,2015-11-19T15:00:00+0700,86652794027
440080242853908,819133711468758,2015-12-12T00:00:00+0700,819133711468758
981889315202456,317730284938659,2015-12-05T08:00:00+0700,317730284938659
520514754791299,368015956679599,2015-12-04T15:00:00+0700,368015956679599
623228254478204,895352140571726,2016-02-08T19:00:00+0700,108458769184495
522359454596124,1404185606573553,2015-11-21T18:00:00+0700,805961829521606
758722094239535,1567462886820279,2015-11-23T13:30:00+0700,1567462886820279
489393957905197,137843476270107,2015-11-21T08:30:00+0700,362052973821453
400098013518097,1633563470231577,2015-12-01T15:00:00+0700,735328809891242
1635747950032736,10204697665755752,2015-11-22T08:00:00+0700,118134971583940
1649728361965138,968666283156689,2015-12-11T10:00:00+0700,346420522156712
476987945841463,204541456255154,2015-11-30T18:00:00+0700,214021642094144
437640613108386,234745100060232,2015-11-28T00:00:00+0700,154710894671218
1703998466479897,221295881261517,2015-12-19T05:30:00+0700,221295881261517
1713321348901216,176257346054122,2015-11-20T10:00:00+0700,592965597503761
812682272086879,1378679852343647,2016-02-29T00:00:00-0800,1378679852343647
730257527106351,411664205696801,2015-11-28T07:00:00+0700,411664205696801
1511611085832695,1608874192661362,2015-12-24T09:30:00+0700,787427584643641
692439370844720,1033806743309526,2020-08-26T00:00:00+0700,514367848684483
993550154026187,428903470626769,2015-12-12T19:30:00+0700,302531339925201
1077965492215167,10153787091484721,2015-11-29T07:00:00+0700,582263571809924
386793968071363,1038641879492718,2020-12-05T09:00:00+0700,248637405191704
1573780222895939,1429198520635265,2015-12-06T00:00:00+0700,189993341089887
818042981641643,359060347178,2015-11-24T18:00:00+0700,359060347178
129355694077723,740377155985468,2018-02-03T08:39:00+0700,740377155985468
878757162239970,148130888878997,2015-11-20T19:00:00+0700,524665557596053
1498653180428945,854628684579378,2017-12-01T23:00:00+0700,854628684579378
1661302524107965,882957201770827,2015-12-12T09:00:00+0700,609845982426304
461298460744205,946435645370657,2015-11-21T18:00:00+0700,946435645370657
144182839271602,763999553678418,2015-12-19T09:00:00+0700,111112242381308
1021939417856219,1493332944304502,2015-12-07T06:00:00+0700,1598377367090198
543655185782549,640606605972941,2016-03-08T09:00:00+0700,290465327646803
185859111756213,123966167614127,2015-12-24T21:00:00+0700,108458769184495
387390881440218,1668256550087957,2021-04-30T00:00:00+0700,111403155545903
157307111289538,1013268335360013,2015-12-12T06:00:00+0700,272717759450624
489692841197214,1011601612193385,2015-11-26T09:00:00+0700,585812041517670
1520378681616309,38009610772,2016-04-23T14:00:00+0700,108458769184495
1517636418547610,508268879192553,2015-11-29T07:00:00+0700,297115090491673
1525089304475624,1038050729578939,2015-11-28T15:00:00+0700,350609055007769
1087227407978907,763999553678418,2015-12-19T09:00:00+0700,111112242381308
1632060023722646,199631180375186,2015-12-10T09:00:00+0700,811957278881529
796359963823801,356814014525906,2015-12-09T18:00:00+0700,936322309729025
1476923892615259,282145888583489,2015-11-22T10:00:00+0700,299840513547158
420982094765037,897708390297373,2015-11-22T08:30:00+0700,
1688942238016353,368015956679599,2015-11-21T16:00:00+0700,368015956679599
423850587821938,530589267118874,2015-12-01T18:00:00+0700,411666182352304
1478733555721515,979365152122822,2017-01-01T00:00:00+0200,384909714926169
1572972479649356,734229800028524,2016-02-28T00:00:00-0800,734229800028524
1709368572623324,144845212220147,2016-04-24T00:00:00-0700,144845212220147
326413324149212,168724126658838,2015-11-23T18:00:00+0700,168724126658838
141783372845728,10104059663264310,2015-11-27T21:00:00+0700,339679246202032
1557137024539335,962102013826582,2015-12-31T00:00:00+0700,790785584342379
785083881617402,229038657220497,2015-11-25T20:00:00+0700,229038657220497
102512316777907,1511625295831798,2015-11-20T00:00:00+0700,
1676106492658615,508398046003051,2015-12-03T09:00:00+0700,128218510567966
1502150523415752,43530051470,2015-11-25T08:00:00+0700,111623748849526
963246437103211,711464082266450,2015-11-28T19:00:00+0700,711464082266450
567729483375642,10153670364093898,2016-04-30T20:00:00+0700,354822531256481
1517252088592543,1415415535434553,2015-12-19T18:00:00+0700,108458769184495
519090021584170,1502264590071187,2015-12-22T08:00:00+0700,415194038576361
1405303876431734,10207868993381373,2021-06-25T02:10:00+0700,110347962389824
958768017523015,131462523885809,2015-11-29T15:00:00+0700,108458769184495
1652058751713806,977367635652940,2015-11-22T08:00:00+0700,
989215157823834,616736635138732,2015-12-03T19:00:00+0700,616736635138732
1059918304040852,1527679010886077,2015-11-17T09:00:00+0700,306697212759064
1113119658705635,1660819574191913,2015-11-19T20:00:00+0700,223154661190888
432421033631860,1550235961918061,2015-11-20T15:00:00+0700,675235175839872
1067367756630256,212926162210301,2015-12-25T20:00:00+0700,255556237948594
1229112313782698,10153657829015446,2015-12-05T22:00:00+0700,123114917705909
1616257998636516,1413042005597173,2015-12-02T04:00:00+0700,640408689343119
879336822135979,10205298968816215,2016-08-08T00:00:00+0700,108458769184495
492973564196201,115946558433420,2015-11-21T09:00:00+0700,356446051229982
930911803642892,1810877879138832,2015-12-31T00:00:00+0700,210387989127625
142489732775742,740604209368571,2015-11-21T17:00:00+0700,740604209368571
115510352145960,161246493937723,2015-11-21T08:30:00+0700,476174799078113
1552412775048787,280024335451233,2015-12-12T14:00:00+0700,398851480147675
1708970406004977,182192111830682,2015-12-18T13:00:00+0700,173700849325842
1652546251661088,200157660020062,2015-11-25T18:00:00+0700,601846669902179
1642044482711178,248539195294165,2016-03-01T09:00:00+0700,290465327646803
1508347219459135,103256596592,2016-03-11T15:00:00+0700,129765995630
147114455645070,147368101966935,2015-11-27T17:30:00+0700,147368101966935
1576931092550349,1493274290976943,2016-02-18T00:00:00+0900,372005376186495
878190755634253,627685557246892,2015-12-11T18:45:00+0700,627685557246892
186283245051572,103256596592,2016-02-03T14:00:00+0700,317670801702352
1416812195287218,740377155985468,2015-12-31T00:00:00+0700,108458769184495
190853124587106,1514059412145074,2015-12-05T08:30:00+0700,1620049854911872
1717752625120818,372528302901234,2015-12-04T09:30:00+0700,151651061649477
770446929732029,758772644233197,2015-11-28T19:00:00+0700,197490273611584
934528249967335,671142219620043,2015-11-28T09:00:00+0700,805961829521606
1164280260255705,720395531439849,2015-12-05T09:00:00+0700,720395531439849
542668749205988,108624324547,2015-08-01T00:00:00+0700,108624324547
1508923892768261,622579487851146,2015-12-05T13:00:00+0700,678674198912269
450414055140293,332042093538446,2015-11-22T00:47:00-0800,332042093538446
1521939228125097,1505091436456723,2015-11-28T07:30:00+0700,197273773779914
143844432640742,259348017509446,2015-12-19T18:30:00+0700,483918051719299
905008766246226,274448332741341,2015-11-21T16:30:00+0700,137022296318802
435322593338815,185522338445404,2015-12-01T19:00:00+0700,149626291741409
792890704063677,432231520302149,2020-01-01T00:00:00+0700,114222671922274
795999260515174,118839014885300,2015-12-31T18:00:00+0700,118839014885300
525586757605679,616736635138732,2015-11-26T19:00:00+0700,616736635138732
749308238456704,1662068630697695,2015-12-01T00:00:00+0700,507839755995462
453667674816044,142731082549548,2015-11-18T07:30:00+0700,1493957517501687
858874757559077,635802649810216,2015-12-04T17:30:00+0700,635802649810216
192475747754735,1404185606573553,2015-11-29T14:00:00+0700,805961829521606
991910604185166,618442091574437,2015-11-18T18:00:00+0700,1575293096059517
778775782233602,433210063408892,2015-12-25T00:00:00+0700,433210063408892
1658388237753858,937287386329125,2015-11-17T19:00:00+0700,1436892619887339
1667516100192564,823336804386219,2015-12-02T09:00:00+0700,460220967445906
1667176276899761,635802649810216,2015-11-23T16:30:00+0700,635802649810216
1484603061846426,1573946912876102,2015-12-02T00:00:00+0700,1496389437357463
1254733711210840,339679246202032,2015-12-05T21:00:00+0700,339679246202032
511667155662904,123966167614127,2015-12-24T22:00:00+0700,108458769184495
309900579193118,653202284821442,2017-07-13T00:00:00+0700,108458769184495
1075900679094831,103256596592,2016-02-28T14:00:00+0700,317670801702352
1656788981261051,397229963643814,2015-11-29T09:00:00+0700,397229963643814
764835670294999,277375675622024,2015-11-19T08:00:00+0700,277375675622024
1638293353104889,508490469311622,2015-12-01T15:00:00+0700,396275413912561
1621002981483264,410181972473704,2016-01-01T00:00:00+0700,722213971152713
493719907454733,721871477947191,2015-12-18T18:00:00+0700,
497590827067110,1633776023557523,2015-11-21T11:00:00+0700,108458769184495
1623894431205037,575040835983453,2015-12-19T07:00:00+0700,656236591064304
1676855795934448,278399152281803,2015-11-28T09:00:00+0700,278399152281803
410271959178819,308440095907860,2015-11-28T10:30:00+0700,525583710830158
752454968193582,1731749707052910,2015-11-22T06:00:00+0700,1412662195619774
1651687241722923,209804292486603,2015-12-24T15:30:00+0700,187275621329532
904360302946503,286852916634,2015-12-19T08:00:00+0700,103782472994282
806269369499422,103256596592,2016-01-22T15:00:00+0700,129765995630
114129678945593,1659854654232553,2015-11-27T18:00:00+0700,742625392480128
1033124196708995,506571209521125,2015-12-05T19:15:00+0700,208769232649566
1612875455654015,542929229179517,2031-05-26T09:30:00+0700,216083338559701
456397041180766,10206893366905483,2016-03-31T00:00:00+0700,108458769184495
1640326062879659,810863165651660,2016-03-08T09:00:00+0700,810863165651660
715990218523326,1924837791075469,2015-12-31T00:00:00+0700,525624427497892
914116092001142,857476940987836,2016-01-17T12:30:00+0700,200002816870335
148966468795177,1447063515567486,2015-12-20T14:00:00+0700,1447063515567486
1560166957556972,194450337251956,2015-01-13T07:00:00+0700,476174799078113
631984013611089,518090058316500,2015-11-28T08:00:00+0700,1413619728872697
1521727101485445,10200962500901359,2015-11-29T17:00:00+0700,182542365100031
1015853445139298,103256596592,2016-01-10T14:00:00+0700,317670801702352
438095433040852,165739243780106,2018-02-20T00:00:00+0700,108458769184495
945572608838012,103256596592,2015-11-27T15:00:00+0700,1562513684030712
1642191769376008,123966167614127,2015-12-26T19:30:00+0700,108458769184495
570911803060678,128245747288027,2015-12-05T16:30:00+0700,359105870910198
1641444309454295,221295881261517,2015-11-28T20:30:00+0700,221295881261517
614073462063699,848078751874309,2015-11-18T16:00:00+0700,848078751874309
598584746950848,499891426859631,2016-01-03T09:30:00+0700,176880992329379
205069976491491,1666478106957643,2015-11-29T07:30:00+0700,156985954495347
494764264037412,140219466169854,2015-12-12T10:00:00+0700,1436892619887339
1913467532211684,1622140658042443,2015-12-07T18:00:00+0700,638361402937107
738929422917199,1517921041838771,2015-11-23T00:00:00+0700,108458769184495
1300065630019579,285914334821142,2015-12-01T20:00:00+0700,285914334821142
506193636215894,730105177090238,2015-12-06T08:00:00+0700,435182723355450
964558963605182,263544960336843,2015-12-05T10:00:00+0700,278711348827134
463277210521995,855839034531405,2015-12-05T07:00:00+0700,492734097413371
839734952772833,734229800028524,2016-03-20T00:00:00-0700,734229800028524
1629460350652117,1011385472234811,2015-11-29T08:30:00+0700,1011385472234811
927482667335264,544488635704365,2015-11-30T12:00:00+0700,544488635704365
147122932314782,510858105592801,2015-12-09T18:30:00+0700,
682401445211994,740377155985468,2015-12-27T00:00:00-0800,740377155985468
1651999351736898,432062330330387,2015-12-01T18:00:00+0700,
1712903448943953,426946900745046,2015-12-12T14:00:00+0700,426946900745046
189186581416344,735886609889137,2016-01-15T09:00:00+0700,1436996373228328
454615604712551,722061997910397,2015-12-07T00:00:00-0800,108458769184495
1518472738468607,1417294678577459,2015-11-29T14:00:00+0700,345113732181312
615529688584925,1644875995800085,2015-12-13T21:00:00+0700,846673352117602
762694833838359,740377155985468,2017-01-08T00:00:00-0800,740377155985468
906401222748379,299720366871833,2016-01-03T13:00:00+0700,362827117178511
1624751154441454,516082531879936,2015-11-30T12:00:00+0700,516082531879936
893238854063197,1395197027386441,2015-12-25T23:59:00+0700,1395197027386441
638776259596185,147368101966935,2015-11-23T10:00:00+0700,147368101966935
559294150884982,1588957021354045,2015-11-29T23:00:00+0700,460492710705217
885456288229270,457520887681574,2016-01-14T21:00:00+0700,457520887681574
1044168592280224,10153581617097529,2016-01-08T11:00:00+0700,717707478248567
1660552524216133,188060294699390,2015-11-21T13:30:00+0700,188060294699390
686788534789771,1523784687941863,2015-11-29T08:30:00+0700,428929010471009
420033614863551,1501832296802861,2015-12-19T08:00:00+0700,108458769184495
473150462862448,740300039414162,2015-12-19T00:00:00-0800,740300039414162
528961267266179,386247671419787,2015-12-10T20:00:00+0700,
864041886997217,1554007758185933,2015-11-26T20:00:00+0700,517202854971553
415560751901803,10153222944386863,2015-11-27T14:00:00+0700,737636772940106
1618375311754579,353940549736,2016-02-20T02:00:00+0700,514367848684483
121618681526413,1697581993810170,2015-11-20T08:00:00+0700,200647606648129
1612031022392197,10208038887230767,2015-11-29T00:00:00+0700,346551695393251
1514846838808883,103256596592,2016-02-10T14:00:00+0700,317670801702352
775060535938975,422006547845057,2016-03-01T09:00:00+0700,290465327646803
1424740364485812,380310155481454,2016-02-08T00:00:00-0800,
1516099898705226,1054532734611210,2015-11-29T11:00:00+0700,1054532734611210
1097659073578691,844740572259125,2015-11-20T16:30:00+0700,265056543554703
1534172186874420,176517912699518,2015-12-11T09:00:00+0700,128218510567966
1416902065270485,1644861382446753,2016-02-19T00:00:00+0700,427594923981368
1405085129821337,144845212220147,2016-07-14T00:00:00-0700,144845212220147
1527601337508454,410759069117628,2017-02-01T00:00:00+0700,281374335240484
702565309845208,1632992256925641,2015-12-24T18:00:00+0700,296311150475623
1628876144040385,103256596592,2016-01-08T15:00:00+0700,1562513684030712
1675390636081561,1536374469987450,2015-11-27T19:30:00+0700,195128153888261
199405303727652,524674157605582,2015-11-28T22:00:00+0700,524674157605582
1471093743154778,1654791298142127,2017-02-25T00:00:00+0700,298169033648523
566175580204077,488374091256999,2015-11-25T19:30:00+0700,488374091256999
1526832960967465,285914334821142,2015-12-03T20:30:00+0700,285914334821142
1506351686359278,992956707438250,2015-11-21T05:30:00+0700,614042118658112
168187676864960,723362581091983,2015-11-22T09:00:00+0700,194381503945418
890499470985621,1938682689691164,2015-11-20T00:00:00+0700,262160137232915
1531702013811551,396964550404443,2015-12-27T20:00:00+0700,1635210273395007
785704494885887,929915640411282,2015-12-20T06:00:00+0700,336152903206249
1500362113591255,143962809064655,2015-11-20T19:00:00+0700,143962809064655
361826890689198,260383744081159,2015-11-27T08:00:00+0700,260383744081159
1521068511540029,10153104612172587,2015-11-28T21:00:00+0700,
703531249746900,1723488694547764,2015-11-22T09:00:00+0700,551180438232919
549779155166061,740377155985468,2015-12-26T00:00:00+0700,108458769184495
920532884705447,88090159972,2015-11-22T08:00:00+0700,
1642038106013042,207027719481626,2016-01-06T18:00:00+0700,514367848684483
1654656524793572,1396105537380038,2015-12-05T09:00:00+0700,1396105537380038
497540377073623,111519353773,2015-12-25T19:00:00+0700,111519353773
1640096556245126,408050172603331,2015-11-20T07:00:00+0700,300821096665369
541361516018697,247584205280521,2015-11-20T20:00:00+0700,143962809064655
136599536699616,507314332675580,2015-11-29T09:00:00+0700,128218510567966
1672166549701268,183898949084,2015-11-28T09:30:00+0700,173318639500373
165288087155118,354759514562785,2015-11-22T08:30:00+0700,522678764468384
1862289050664286,10153657829015446,2015-12-12T22:00:00+0700,524674157605582
531123497045760,681295792003071,2015-11-26T17:00:00+0700,681295792003071
2041985399273774,367108520151073,2020-06-06T08:00:00+0700,474867892547433
1703776966504174,10203778310097915,2015-11-19T18:15:00+0700,404022109749688
858729077518633,165868453617199,2016-02-10T00:00:00+0700,108458769184495
197327703937350,356384271217233,2015-11-29T08:00:00+0700,170333736357297
1686890481593187,269620783073712,2015-12-11T18:00:00+0700,269620783073712
902590899823566,751996408245754,2015-11-21T11:00:00+0700,244967225705043
925268004218508,271643436292509,2015-11-21T21:00:00+0700,271643436292509
1522441931403370,129765995630,2015-11-20T18:00:00+0700,129765995630
1035314519836199,372528302901234,2015-12-01T09:00:00+0700,349988191806314
1554149761526946,10204958845962998,2016-03-31T00:00:00+0700,108458769184495
1689973021220788,562417867239548,2016-02-12T00:00:00+0700,1387435378147899
405973212925585,103256596592,2015-11-27T15:00:00+0700,270826963014454
937517256296015,1424914167735847,2015-11-18T13:00:00+0700,1424914167735847
1631815650411669,309535765906967,2016-02-08T00:00:00+0700,309535765906967
372325806279445,10204990335013832,2020-12-15T00:00:00+0700,294364184086131
1727916837436720,1481119612111750,2015-11-28T09:30:00+0700,1481119612111750
654461881357842,1557960537787383,2015-11-29T11:30:00+0700,230149177026224
1284046531620841,123966167614127,2015-12-13T19:00:00+0700,108458769184495
1576762399242827,734229800028524,2016-04-01T00:00:00-0700,734229800028524
517405015102215,151871504956932,2015-12-24T18:00:00+0700,151871504956932
1674089026164377,150341078640033,2015-11-18T21:00:00+0700,150341078640033
979761405403606,467962563304401,2015-12-01T15:00:00+0700,120462351299084
745393205572443,194975540560708,2015-12-18T15:00:00+0700,194975540560708
112111622465252,1495769920726482,2016-07-15T00:00:00+0700,108458769184495
347861952089823,814025605331400,2015-11-21T08:00:00+0700,231748270189907
1643381175903642,1415415535434553,2015-11-29T07:00:00+0700,108458769184495
555065451317943,923782997698860,2016-02-24T15:00:00+0700,108458769184495
1052432584796601,1599161357017494,2015-11-28T08:00:00+0700,173700849325842
1651302205118023,233518100170351,2015-12-24T18:00:00+0700,233518100170351
1635667590055386,1404185606573553,2015-12-03T18:00:00+0700,805961829521606
725186570948209,1483398508625071,2015-11-20T15:00:00+0700,378826922243619
1719877178240884,1040321772685791,2015-12-01T13:00:00+0700,103988089638892
251869954937136,1638156526447332,2016-01-24T00:00:00+0700,110201695697526
436888249849609,179660455440249,2015-11-19T18:00:00+0700,347132461968531
1717644918454984,175401432809967,2015-11-20T08:00:00+0700,550438141675613
184165651924959,172692759466349,2015-12-12T15:00:00+0700,172692759466349
1661242774134560,253793034815806,2015-12-31T10:00:00+0700,253793034815806
1024496687595216,1504006339899953,2016-09-04T00:00:00+0700,108458769184495
1219579281404698,479000735570737,2015-11-19T14:00:00+0700,1468763586725231
1691900327712119,1421982324729003,2015-11-22T06:00:00+0700,513498448769558
1418156208490191,883638495019542,2016-02-12T00:00:00-0800,883638495019542
377343082472299,740377155985468,2017-01-01T00:00:00-0800,740377155985468
184749731865323,649473311755317,2015-11-19T07:30:00+0700,649473311755317
615871358550565,507713976058579,2015-12-04T00:00:00+0700,1374254392859770
1075252359181865,179094045502875,2016-01-08T09:00:00+0700,108458769184495
521083401394520,1185511384796564,2015-11-26T08:00:00+0700,1413619728872697
736325763177454,1481119612111750,2015-12-12T14:00:00+0700,1481119612111750
182579205421953,261745587283059,2015-12-01T17:30:00+0700,261745587283059
378390335701887,1709272942692470,2016-03-24T18:05:00+0700,675799535796950
942502089120677,395143205624,2015-11-19T16:00:00+0700,395143205624
1524146437896753,187992654878941,2015-12-15T08:00:00+0700,187992654878941
186513501688889,1537092069914460,2016-01-10T08:00:00+0700,178042399063167
805936946171777,123741664367658,2016-04-29T08:00:00+0700,123741664367658
777733555669023,574673479312499,2015-12-28T18:30:00+0700,574673479312499
916336945113988,1111315108887240,2015-08-23T09:05:00+0700,116708985149265
1690758604502588,432120633652079,2015-11-27T08:30:00+0700,105546522811770
1484609308508052,182926888574694,2015-11-21T19:00:00+0700,182926888574694
425697107630544,1545729262363418,2015-11-28T09:00:00+0700,1545729262363418
143078432716580,253302018041854,2015-12-19T09:00:00+0700,223806474368871
917672741659862,123966167614127,2015-12-11T19:00:00+0700,108458769184495
821734807875372,10208195560352587,2016-08-31T00:00:00+0700,391783417541802
511804775649731,844246629007793,2015-12-18T14:00:00+0700,368875333207010
1517096175214904,852491674871790,2020-02-02T00:00:00+0700,108458769184495
1655847518026959,639642489501126,2015-11-29T08:00:00+0700,639642489501126
1196963383666646,1147565731924520,2015-12-19T13:00:00+0700,104108143076032
1195426057139585,479031478884312,2015-12-20T08:00:00+0700,1413619728872697
1513308675646827,574673479312499,2015-11-20T09:00:00+0700,574673479312499
959117420830082,1021262257936305,2015-11-20T09:00:00+0700,100868060062372
1574244779504289,734229800028524,2015-11-18T00:00:00-0800,734229800028524
1633865473528494,197818497224607,2015-11-28T17:30:00+0700,1500788500146314
171310586551342,521100841391130,2015-11-24T21:00:00+0700,1387435378147899
427989960731914,1429807040605836,2015-11-20T20:00:00+0700,1429807040605836
1159030577448377,724962494213743,2015-12-02T09:30:00+0700,374013099354936
1109265265750628,182715921890493,2016-05-18T10:00:00+0700,108458769184495
1016878174999794,538110033003850,2015-12-01T22:00:00+0700,538110033003850
1659661840956158,307940946076924,2016-01-27T08:00:00+0700,
1634227493510358,624580071015763,2015-11-24T18:30:00+0700,906159529455238
1699526300334531,937287386329125,2015-12-08T19:00:00+0700,1436892619887339
117378128624899,260383744081159,2017-11-15T09:00:00+0700,1385327801723360
1494651544163641,748182375315645,2015-11-29T07:00:00+0700,717707478248567
913726102016230,785796941448543,2015-11-29T17:30:00+0700,785796941448543
183019255366144,535892889908707,2016-04-10T00:00:00+0700,108458769184495
1181828128499301,891253794286879,2015-12-02T18:30:00+0700,1456732647966039
357110697825406,519271821556761,2016-05-15T07:00:00+0700,152976864808308
802887543069782,140284136008345,2016-01-01T00:00:00+0700,140284136008345
867754930012766,1569839003249417,2015-11-29T07:00:00+0700,230149177026224
939849736108849,285914334821142,2015-11-25T20:00:00+0700,285914334821142
1605198789712780,144845212220147,2017-04-17T08:00:00+0700,1456445677912747
424468137738057,148316888708402,2015-11-25T08:00:00+0700,742625392480128
451702801686804,925676477513946,2015-12-21T02:20:00+0700,856159387780008
790249844433787,1441674972638879,2015-11-22T15:00:00+0700,1441674972638879
521058938061840,201698103256499,2015-12-05T13:00:00+0700,1584171375183428
192597301083272,128553450498026,2016-03-09T09:00:00+0700,108458769184495
1649497315327916,956814827695517,2015-12-05T08:00:00+0700,194594207275316
1603681763223750,144845212220147,2017-06-08T00:00:00-0700,144845212220147
407965239373341,177315769013825,2015-11-17T00:00:00+0700,160089624104655
862381883844596,1500200160309000,2016-04-04T00:00:00+0700,201424496617713
714537595342870,517133594971901,2015-11-21T22:00:00+0700,524674157605582
1037960696235584,707721292696376,2016-10-19T07:00:00+0700,203204266470945
131672773858515,1606752076243111,2015-11-20T17:00:00+0700,344882575563542
143833032638833,238817659639470,2015-11-19T14:00:00+0700,238817659639470
958954417448605,250184235107534,2015-11-22T08:30:00+0700,115171948552252
747267515322948,653202284821442,2017-01-07T00:00:00+0700,108458769184495
450914271753952,410882579110300,2016-05-01T00:00:00+0700,158792274227373
1528507317470530,618442091574437,2015-12-03T18:00:00+0700,433364086802568
560898460680498,380310155481454,2015-11-22T00:00:00-0800,
727351294066130,1677803725783969,2015-11-28T18:30:00+0700,1677803725783969
918815728153625,436755829846411,2015-11-29T09:00:00+0700,1610081362581484
441839982667436,149469482076141,2015-11-21T08:30:00+0700,722213971152713
1642998415970980,110563672629218,2015-12-07T21:00:00+0700,150341078640033
816406775135427,463964803783913,2015-12-05T08:00:00+0700,194594207275316
1002359466476664,1488344584718571,2016-01-09T12:00:00+0700,442177372528700
1553142954964659,728674213821502,2016-02-12T00:00:00+0700,459041204233923
973042492757521,570011059813419,2015-12-06T09:00:00+0700,116373225169445
1517804545199422,183447998475415,2015-11-22T18:00:00+0700,183447998475415
543875712442279,123966167614127,2015-12-24T21:00:00+0700,108458769184495
1684432251784679,740377155985468,2017-07-05T00:00:00-0700,740377155985468
166964040323247,1644822422419447,2015-11-26T06:00:00+0700,1644822422419447
549192808571431,1050105898367365,2015-11-29T08:00:00+0700,416448301787076
503013489880764,269620783073712,2015-12-15T18:00:00+0700,269620783073712
800959500015561,573224039491317,2015-12-18T00:00:00+0700,194975540560708
945773412167164,500857723359742,2015-12-04T13:00:00+0700,92055404101
1647507122170549,151349934891671,2016-03-21T08:00:00+0700,762990367072885
984026495003597,1465510650362090,2015-11-28T08:00:00+0700,125593757634761
951818681522660,520048471492523,2015-12-05T08:30:00+0700,505682112822165
840096532780434,490198234392508,2015-11-27T12:00:00+0700,187275621329532
1650607558527327,1481119612111750,2015-11-26T19:00:00+0700,1481119612111750
1086846144821179,434269153448719,2015-12-24T00:00:00+0700,1408623222742416
380347925486339,141797515863905,2016-06-06T08:00:00+0700,141797515863905
892649937474491,296838670469955,2015-12-31T00:00:00-0800,296838670469955
1423288451328061,722061997910397,2017-05-07T17:00:00+0700,108458769184495
463930303805709,279909032198097,2015-12-01T06:00:00+0700,279909032198097
506299802880406,1156476011036279,2015-11-29T08:30:00+0700,172334919482758
627086837420379,248252585196749,2015-12-31T00:00:00-0800,248252585196749
316245211867985,598598433538308,2017-08-01T00:00:00+0700,190973844352035
1522705568048224,740604209368571,2015-12-06T07:00:00+0700,740604209368571
441791196018550,1056110321068369,2015-12-06T14:00:00+0700,337423376273783
533717493449855,425170150909356,2015-11-29T09:00:00+0700,476174799078113
439904049551763,1629676160640765,2015-11-29T09:00:00+0700,147117621975767
1515279382098467,86652794027,2015-11-20T07:00:00+0700,86652794027
1640441632884917,891580737523835,2015-12-07T20:00:00+0700,891580737523835
370674639782111,1493274290976943,2016-02-08T00:00:00+0900,634003823328254
1668040043419742,740377155985468,2018-02-02T08:39:00+0700,740377155985468
892525794172238,209804292486603,2015-11-23T14:30:00+0700,187275621329532
736854409753137,143962809064655,2015-12-19T15:00:00+0700,143962809064655
420452458155967,10153743306188431,2015-11-27T18:00:00+0700,370871579773034
938212972880621,865577806855316,2015-12-06T13:00:00+0700,401937776577181
141981386160261,848064595314015,2015-11-29T08:00:00+0700,848064595314015
886099961445115,375413635869201,2015-12-03T21:00:00+0700,375413635869201
554380491387541,301239949955762,2015-11-29T06:00:00+0700,318382571575946
929996930426373,798405756944138,2015-11-27T18:30:00+0700,798405756944138
1656401337951247,724129967635365,2015-12-19T09:00:00+0700,1409114322696683
129972500699489,836602359789848,2015-11-28T13:30:00+0700,836602359789848
540286862788351,1446439988903786,2015-11-29T07:30:00+0700,1548822958732504
489124871259892,147073801994956,2015-11-24T09:00:00+0700,147073801994956
112055882496156,524674157605582,2015-12-10T21:00:00+0700,524674157605582
147836405575804,1481119612111750,2015-12-10T19:00:00+0700,1481119612111750
105244439839828,466040470236032,2015-12-25T21:00:00+0700,108458769184495
329153510607777,442183049151747,2016-03-03T00:00:00+0700,110041405685472
375660865925286,1648866178726755,2015-11-30T00:00:00+0700,108458769184495
983628185032105,347947758694020,2016-01-15T08:00:00+0700,108458769184495
1151740234853898,285914334821142,2015-11-27T20:30:00+0700,285914334821142
1118925088119512,231027040380504,2015-12-05T09:00:00+0700,231027040380504
1641671362774614,204967862909467,2015-11-22T08:00:00+0700,108458769184495
890966060986998,307940946076924,2015-12-26T09:00:00+0700,223806474368871
905689322853637,740604209368571,2015-11-28T17:00:00+0700,740604209368571
